calibrations,residual_count,initial_soc_kwh,final_soc_kwh,calibration_seconds,day_seconds
"[{'theta': array([-8763.96713911]), 'n_active': 1, 'beta1_train': -3858.6575031884627, 'beta0_train': -3879.957359438121, 'beta1_val': -3880.8, 'beta0_val': -3880.8, 'selected_score': -3879.957359438121, 'evaluations': 20, 'seconds': 0.045269800000824034, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-3.93935167e+03,  1.07836447e+00, -2.95104562e+02, -2.30246712e-01,
       -5.62868478e+02,  1.12877049e-01]), 'n_active': 6, 'beta1_train': 3866.502580627503, 'beta0_train': 29.392173868137494, 'beta1_val': 3440.8566217477337, 'beta0_val': -1597.2123511492207, 'selected_score': -29.83689280582786, 'evaluations': 275, 'seconds': 0.3834454000025289, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,3791.769545634393,2166.1689541405362,0.42871520000335295,0.5627758000046015
"[{'theta': array([-7650.19312604]), 'n_active': 1, 'beta1_train': -960.2718468570699, 'beta0_train': -1091.1619689584843, 'beta1_val': -1001.7677602864811, 'beta0_val': -1092.334780897284, 'selected_score': -1091.1619689584843, 'evaluations': 20, 'seconds': 0.049675400005071424, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-7.96301845e+03,  7.03823329e-01, -4.50857189e+02,  4.16763839e-01,
       -3.39672249e+02, -1.57937190e+00]), 'n_active': 6, 'beta1_train': 4459.5935929382695, 'beta0_train': 948.6279593905998, 'beta1_val': 5701.727520680864, 'beta0_val': 3834.326448706559, 'selected_score': 914.0581614629434, 'evaluations': 275, 'seconds': 0.3165627999987919, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2166.1689541405362,1465.3878446296294,0.3662382000038633,0.4964153000037186
"[{'theta': array([-9145.49462434]), 'n_active': 1, 'beta1_train': -854.5174724569081, 'beta0_train': -874.2963497013094, 'beta1_val': -821.1920933121274, 'beta0_val': -821.1920933121274, 'selected_score': -874.2963497013094, 'evaluations': 15, 'seconds': 0.03321949999372009, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-3.28419899e+03, -1.61607029e-01, -4.87501150e+02, -1.65164965e+00,
       -6.56357456e+03,  2.51383529e-01]), 'n_active': 6, 'beta1_train': 1614.703472844733, 'beta0_train': -280.0451694641141, 'beta1_val': 3158.5051391518095, 'beta0_val': 1335.4121704642898, 'selected_score': -281.9440255744397, 'evaluations': 275, 'seconds': 0.30888940001023, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1465.3878446296294,1209.1454502159227,0.3421089000039501,0.44893370001227595
"[{'theta': array([-8686.39359969]), 'n_active': 1, 'beta1_train': -2349.7037435538114, 'beta0_train': -2362.392043610248, 'beta1_val': -2180.096813801191, 'beta0_val': -2180.096813801191, 'selected_score': -2362.392043610248, 'evaluations': 20, 'seconds': 0.0337054999981774, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-3.30868646e+03, -1.42572251e-01, -3.90639965e+02,  5.36292794e-01,
       -5.90134446e+03,  1.64072402e-01]), 'n_active': 6, 'beta1_train': -578.1697457091147, 'beta0_train': -2667.061658385797, 'beta1_val': -18.72448655719154, 'beta0_val': -2380.9450175771476, 'selected_score': -2688.617016072571, 'evaluations': 275, 'seconds': 0.2441794999904232, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1209.1454502159227,6775.976038482989,0.2778849999886006,0.372946099989349
"[{'theta': array([-2600.8428444]), 'n_active': 1, 'beta1_train': -3752.3332232937328, 'beta0_train': -3902.7223968865646, 'beta1_val': -3943.0874024000004, 'beta0_val': -3952.8000000000006, 'selected_score': -3902.7223968865646, 'evaluations': 30, 'seconds': 0.04579060000833124, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-4.42659670e+03, -1.62826999e+00, -7.97643404e+02,  1.83499867e+00,
       -4.54023447e+03, -1.16815058e+00]), 'n_active': 6, 'beta1_train': 3976.0688915234114, 'beta0_train': -230.56176061402877, 'beta1_val': 2962.170105657409, 'beta0_val': -635.9942927771167, 'selected_score': -336.3343802440051, 'evaluations': 275, 'seconds': 0.2502037999947788, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,6775.976038482989,1324.3809701851853,0.29599440000311006,0.3927865000005113
"[{'theta': array([-4244.13071606]), 'n_active': 1, 'beta1_train': -4068.7615212613046, 'beta0_train': -4091.2322889671786, 'beta1_val': -4092.0, 'beta0_val': -4092.0, 'selected_score': -4091.2322889671786, 'evaluations': 20, 'seconds': 0.039949799989699386, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-1.24791327e+03,  1.62583607e+00, -6.82558655e+02, -1.49571828e+00,
       -8.44585667e+03, -1.17697593e+00]), 'n_active': 6, 'beta1_train': 3514.161387635991, 'beta0_train': 551.1896472131908, 'beta1_val': 5042.870286793451, 'beta0_val': 2346.7712119726907, 'selected_score': 516.3368773199946, 'evaluations': 275, 'seconds': 0.2761547999980394, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1324.3809701851853,2418.0435064266408,0.31610459998773877,0.426149599996279
"[{'theta': array([-7147.6650287]), 'n_active': 1, 'beta1_train': -3527.2927416388047, 'beta0_train': -4348.137739336571, 'beta1_val': -3737.551450369199, 'beta0_val': -4367.017859197821, 'selected_score': -4348.137739336571, 'evaluations': 20, 'seconds': 0.03364809999766294, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-9.21546239e+03, -1.09325867e+00, -6.55892713e+02, -1.89380348e+00,
       -7.34967025e+03,  3.34856180e-01]), 'n_active': 6, 'beta1_train': 3185.6812482687205, 'beta0_train': 637.3045396716022, 'beta1_val': 4081.2054786135714, 'beta0_val': 1515.933737579898, 'selected_score': 607.6565454067581, 'evaluations': 275, 'seconds': 0.24558440000691917, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2418.0435064266408,2822.1460725925926,0.2792325000045821,0.37469789999886416
"[{'theta': array([-5600.96098438]), 'n_active': 1, 'beta1_train': -3805.1716474808295, 'beta0_train': -3929.1139883230912, 'beta1_val': -3787.81204881572, 'beta0_val': -3901.4197911639712, 'selected_score': -3929.1139883230912, 'evaluations': 15, 'seconds': 0.027918200008571148, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-9600.,     0., -9600.,     0., -9600.,     0.]), 'n_active': 6, 'beta1_train': -641.6838517610646, 'beta0_train': -1126.4966256111193, 'beta1_val': 2750.2635218404494, 'beta0_val': -522.5738070185889, 'selected_score': -1126.4966256111193, 'evaluations': 275, 'seconds': 0.24611469999945257, 'method': 'differential_evolution_v2', 'accepted_search': False, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2822.1460725925926,2397.485380396546,0.2740329000080237,0.3671254999935627
"[{'theta': array([-4498.07553076]), 'n_active': 1, 'beta1_train': -310.7858248835264, 'beta0_train': -458.90469156757996, 'beta1_val': -337.0130707360445, 'beta0_val': -452.94907400271114, 'selected_score': -458.90469156757996, 'evaluations': 50, 'seconds': 0.0658666999952402, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-8.26161438e+03, -1.52717797e+00, -6.24257981e+02,  9.90433377e-01,
       -4.59338732e+03,  6.17890489e-01]), 'n_active': 6, 'beta1_train': 4102.70103177149, 'beta0_train': 1510.1685807826664, 'beta1_val': 3862.4098893718315, 'beta0_val': 1753.5807988308425, 'selected_score': 1464.1726733259206, 'evaluations': 275, 'seconds': 0.26863060001051053, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2397.485380396546,1816.1906584599385,0.33449730000575073,0.4279251999978442
"[{'theta': array([-3094.61635918]), 'n_active': 1, 'beta1_train': -959.6326803080836, 'beta0_train': -981.0972354898287, 'beta1_val': -917.1127689706925, 'beta0_val': -917.1127689706925, 'selected_score': -981.0972354898287, 'evaluations': 50, 'seconds': 0.0735224000090966, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-2.69904741e+03,  4.23225777e-01, -3.83431926e+03, -1.57736797e+00,
       -9.28360974e+02, -1.19985439e+00]), 'n_active': 6, 'beta1_train': 1621.5548105479106, 'beta0_train': -398.0647962657763, 'beta1_val': 1772.4971278300434, 'beta0_val': -332.1664528725111, 'selected_score': -398.0647962657763, 'evaluations': 275, 'seconds': 0.25060559999838006, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1816.1906584599385,2078.723217383456,0.32412800000747666,0.4274669000005815
"[{'theta': array([-3265.6336168]), 'n_active': 1, 'beta1_train': -1762.9115016349529, 'beta0_train': -1871.9511868087359, 'beta1_val': -1887.032919575503, 'beta0_val': -1887.032919575503, 'selected_score': -1871.9511868087359, 'evaluations': 50, 'seconds': 0.0643125000060536, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-5.24936442e+03,  2.86522734e-01, -7.16344007e+03, -2.22914703e-01,
       -7.05401316e+03, -1.85017434e+00]), 'n_active': 6, 'beta1_train': -160.68195487060248, 'beta0_train': -2281.728982827197, 'beta1_val': -6.6668678943651685, 'beta0_val': -2065.957371025158, 'selected_score': -2281.728982827197, 'evaluations': 275, 'seconds': 0.23700259999895934, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2078.723217383456,6459.041851312588,0.30131510000501294,0.39171350000833627
"[{'theta': array([-5607.06241335]), 'n_active': 1, 'beta1_train': -4112.305657810566, 'beta0_train': -4269.02750396292, 'beta1_val': -3934.5083007255967, 'beta0_val': -4206.308661165308, 'selected_score': -4269.02750396292, 'evaluations': 20, 'seconds': 0.031917499989503995, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-5.17407035e+03,  1.39020796e+00, -7.30357565e+02, -1.55559991e+00,
       -3.15008810e+03, -6.38841470e-01]), 'n_active': 6, 'beta1_train': 3738.191026461884, 'beta0_train': -424.01894946505985, 'beta1_val': 2730.2633838519964, 'beta0_val': -1113.184003710905, 'selected_score': -553.7035907740163, 'evaluations': 275, 'seconds': 0.2527494999958435, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,6459.041851312588,2600.6382653703695,0.2846669999853475,0.3788249000062933
"[{'theta': array([-6900.75177186]), 'n_active': 1, 'beta1_train': -3612.3293964690897, 'beta0_train': -3756.226864173383, 'beta1_val': -3573.954930632577, 'beta0_val': -3706.1151086391615, 'selected_score': -3756.226864173383, 'evaluations': 50, 'seconds': 0.06258399999933317, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-1.78421288e+03, -3.76468988e-01, -5.16692779e+02, -1.58476958e+00,
       -8.18402684e+03,  2.21402380e-01]), 'n_active': 6, 'beta1_train': 4058.5310281817424, 'beta0_train': 5.682911906667691, 'beta1_val': 3743.1731394956814, 'beta0_val': -281.01927469867246, 'selected_score': -60.534282356061226, 'evaluations': 275, 'seconds': 0.23253120000299532, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2600.6382653703695,1610.5998406342374,0.2951152000023285,0.39080129998910706
"[{'theta': array([-8397.80888157]), 'n_active': 1, 'beta1_train': -3913.1458665031523, 'beta0_train': -3934.200051279736, 'beta1_val': -3934.8, 'beta0_val': -3934.8, 'selected_score': -3934.200051279736, 'evaluations': 20, 'seconds': 0.035858000002917834, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-8.06922470e+03, -6.23194290e-02, -6.96672304e+02, -4.78902025e-01,
       -3.40292708e+03,  1.11217414e+00]), 'n_active': 6, 'beta1_train': 4638.89916031131, 'beta0_train': 138.52937040211984, 'beta1_val': 3929.8793071561777, 'beta0_val': -474.2531733328925, 'selected_score': 0.6298594863528983, 'evaluations': 275, 'seconds': 0.23969630000647157, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1610.5998406342374,1902.9715864723123,0.2755543000093894,0.37051930000598077
"[{'theta': array([-9148.07430431]), 'n_active': 1, 'beta1_train': -3844.2743031309183, 'beta0_train': -3868.229530302118, 'beta1_val': -3775.8804233333335, 'beta0_val': -3858.373079835391, 'selected_score': -3868.229530302118, 'evaluations': 30, 'seconds': 0.04419359999883454, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-2.61161209e+03,  1.29335171e+00, -3.08264374e+02,  1.44823964e+00,
       -8.34922281e+02,  1.68830453e+00]), 'n_active': 6, 'beta1_train': 4050.896475903657, 'beta0_train': 244.95427764265065, 'beta1_val': 2974.1756025263817, 'beta0_val': -692.7994671781065, 'selected_score': 210.4108098381583, 'evaluations': 275, 'seconds': 0.24514099999214523, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1902.9715864723123,1516.6766049999999,0.28933459999097977,0.38283569998748135
"[{'theta': array([-9501.00546232]), 'n_active': 1, 'beta1_train': -1969.6669109080387, 'beta0_train': -1992.8360904546823, 'beta1_val': -1993.2, 'beta0_val': -1993.2, 'selected_score': -1992.8360904546823, 'evaluations': 50, 'seconds': 0.06243979999271687, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-2.52235870e+03,  1.32634678e+00, -6.89615402e+02,  1.93264377e+00,
       -1.88544219e+03,  1.54399660e+00]), 'n_active': 6, 'beta1_train': 4382.343769718298, 'beta0_train': 1696.8979083553013, 'beta1_val': 9378.350242345325, 'beta0_val': 8447.596819696835, 'selected_score': 1642.912740552403, 'evaluations': 275, 'seconds': 0.23888560000341386, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1516.6766049999999,1787.1024820285716,0.3013253999961307,0.39878989999124315
"[{'theta': array([-7029.68153194]), 'n_active': 1, 'beta1_train': -1243.8130608429392, 'beta0_train': -1256.4561474228162, 'beta1_val': -1298.6957627240554, 'beta0_val': -1298.6957627240554, 'selected_score': -1256.4561474228162, 'evaluations': 20, 'seconds': 0.03135099999781232, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-4.32990365e+03,  1.77319177e+00, -5.18886744e+02,  1.05668932e+00,
       -3.56193831e+03, -1.16456537e-01]), 'n_active': 6, 'beta1_train': 1796.2902088040385, 'beta0_train': -290.77543036550355, 'beta1_val': 2028.5051469148189, 'beta0_val': -365.28912019837054, 'selected_score': -306.71174704621507, 'evaluations': 275, 'seconds': 0.2587904999963939, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1787.1024820285716,1799.0137519938976,0.29014149999420624,0.38520610000705346
"[{'theta': array([-4216.23851414]), 'n_active': 1, 'beta1_train': -2313.151392426791, 'beta0_train': -2330.77854236283, 'beta1_val': -2294.7076342023133, 'beta0_val': -2294.7076342023133, 'selected_score': -2330.77854236283, 'evaluations': 20, 'seconds': 0.031738299992866814, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-6.78557185e+03, -1.01326979e+00, -3.96714731e+02,  1.84180096e+00,
       -7.52726989e+03, -3.93564592e-01]), 'n_active': 6, 'beta1_train': -877.2526478278169, 'beta0_train': -2992.917599749817, 'beta1_val': -1291.1854574549802, 'beta0_val': -2897.7479284533338, 'selected_score': -3005.524212102981, 'evaluations': 275, 'seconds': 0.25127449999854434, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1799.0137519938976,7399.15921058396,0.28301279999141116,0.3787344000011217
"[{'theta': array([-2061.98514339]), 'n_active': 1, 'beta1_train': -3727.4285000783134, 'beta0_train': -3911.527425993607, 'beta1_val': -3734.444803059258, 'beta0_val': -3904.558839583538, 'selected_score': -3911.527425993607, 'evaluations': 50, 'seconds': 0.0635486000101082, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-4.71755255e+03,  1.32102309e+00, -7.68829461e+02,  9.66102325e-01,
       -5.72691293e+03,  2.52510986e-01]), 'n_active': 6, 'beta1_train': 3961.679274026554, 'beta0_train': 1035.9368165978333, 'beta1_val': 2969.5329654612387, 'beta0_val': 244.68204005331108, 'selected_score': 992.2976719176289, 'evaluations': 275, 'seconds': 0.24495130000286736, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,7399.15921058396,2877.1548176846613,0.30849990001297556,0.4029658999934327
"[{'theta': array([-6388.90364881]), 'n_active': 1, 'beta1_train': -4147.848925823809, 'beta0_train': -4283.281930492649, 'beta1_val': -4287.830675435865, 'beta0_val': -4317.03560366642, 'selected_score': -4283.281930492649, 'evaluations': 25, 'seconds': 0.039148299998487346, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-8.33810111e+03, -9.18721629e-01, -1.06466198e+03, -1.67711743e-02,
       -7.83569802e+03,  1.45284016e+00]), 'n_active': 6, 'beta1_train': -408.0122248977793, 'beta0_train': -1016.2271459190318, 'beta1_val': -1043.9453439792246, 'beta0_val': -1497.529953660381, 'selected_score': -1054.1075371700595, 'evaluations': 275, 'seconds': 0.23894870000367519, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2877.1548176846613,3555.7685320370338,0.27809700000216253,0.3733582999993814
"[{'theta': array([-2630.4712648]), 'n_active': 1, 'beta1_train': -4019.687064201806, 'beta0_train': -4049.968938423247, 'beta1_val': -4051.2000000000003, 'beta0_val': -4051.2000000000003, 'selected_score': -4049.968938423247, 'evaluations': 20, 'seconds': 0.03818400000454858, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-8.01893883e+03, -6.15279630e-01, -1.02204535e+03,  1.57775206e+00,
       -3.66079588e+03,  1.77494940e-01]), 'n_active': 6, 'beta1_train': 4299.971745307409, 'beta0_train': -56.7664369851249, 'beta1_val': 3477.2881823941525, 'beta0_val': -739.42360906476, 'selected_score': -149.05488692732976, 'evaluations': 275, 'seconds': 0.23012480000033975, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,3555.7685320370338,1981.0021099999992,0.2683088000048883,0.361421399997198
"[{'theta': array([-2459.74511957]), 'n_active': 1, 'beta1_train': -4339.8309174863725, 'beta0_train': -4363.79394284854, 'beta1_val': -4364.296987713752, 'beta0_val': -4364.400000000001, 'selected_score': -4363.79394284854, 'evaluations': 20, 'seconds': 0.030617299998993985, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-3.95127099e+03,  1.64807829e+00, -5.71539175e+02,  2.09620947e-02,
       -4.64926567e+03, -2.92964408e-01]), 'n_active': 6, 'beta1_train': 3401.1729580400465, 'beta0_train': 582.8437321956337, 'beta1_val': 2621.9429092260843, 'beta0_val': 36.55499822006482, 'selected_score': 550.2148453549045, 'evaluations': 275, 'seconds': 0.29256300000997726, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1981.0021099999992,3256.949127613131,0.32318030000897124,0.4230004999990342
"[{'theta': array([-9093.23603518]), 'n_active': 1, 'beta1_train': -1606.4624311341302, 'beta0_train': -1625.6378506473955, 'beta1_val': -1626.0, 'beta0_val': -1626.0, 'selected_score': -1625.6378506473955, 'evaluations': 20, 'seconds': 0.05442610000318382, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-8.22867416e+03, -1.11955367e+00, -9.42490045e+02,  1.28339589e+00,
       -8.80527914e+03,  2.94027588e-01]), 'n_active': 6, 'beta1_train': 3364.460943598977, 'beta0_train': 316.1363453187855, 'beta1_val': 2468.773350401362, 'beta0_val': -157.35526322480274, 'selected_score': 250.48078902236512, 'evaluations': 275, 'seconds': 0.3230440000043018, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,3256.949127613131,1705.9865537037065,0.3774701000074856,0.5070408999890788
"[{'theta': array([-8654.42992473]), 'n_active': 1, 'beta1_train': -1310.0394129136694, 'beta0_train': -1318.020899173377, 'beta1_val': -1358.318654949655, 'beta0_val': -1358.318654949655, 'selected_score': -1318.020899173377, 'evaluations': 20, 'seconds': 0.037000299998908304, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-2.67246114e+03, -5.68073353e-01, -1.60135815e+02,  7.77550642e-01,
       -3.92709426e+03, -1.29387793e+00]), 'n_active': 6, 'beta1_train': 1510.8698610676895, 'beta0_train': -443.5713114616581, 'beta1_val': 1191.9135400592793, 'beta0_val': -414.22276950114036, 'selected_score': -469.46754765467347, 'evaluations': 275, 'seconds': 0.28716890000214335, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1705.9865537037065,2402.122091533285,0.32416920000105165,0.4294432000024244
"[{'theta': array([-8392.1736096]), 'n_active': 1, 'beta1_train': -2398.508566394864, 'beta0_train': -2496.234165920087, 'beta1_val': -2454.2876102061246, 'beta0_val': -2475.046708230919, 'selected_score': -2496.234165920087, 'evaluations': 20, 'seconds': 0.04230460000690073, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-4.30761408e+03,  3.36977835e-01, -3.04905842e+02,  1.87063052e+00,
       -8.25945219e+03,  1.44837675e-01]), 'n_active': 6, 'beta1_train': -2197.931845972769, 'beta0_train': -4035.6216342286752, 'beta1_val': -1927.246397523335, 'beta0_val': -4073.8480474523244, 'selected_score': -4047.4977862609567, 'evaluations': 275, 'seconds': 0.3216935999953421, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2402.122091533285,10275.519710000002,0.3639982000022428,0.4863956000044709
"[{'theta': array([-3655.10555671]), 'n_active': 1, 'beta1_train': -4061.9912195832217, 'beta0_train': -4167.80382105747, 'beta1_val': -3803.6863464166654, 'beta0_val': -4168.799999999999, 'selected_score': -4167.80382105747, 'evaluations': 20, 'seconds': 0.04507600000943057, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-1.60113717e+03,  1.97348359e+00, -1.24212902e+03, -1.87846580e+00,
       -8.20958692e+03,  1.33185771e+00]), 'n_active': 6, 'beta1_train': 4194.97029479877, 'beta0_train': 224.91233882477724, 'beta1_val': 4898.806641369598, 'beta0_val': -756.9677974686242, 'selected_score': 190.92759279790286, 'evaluations': 275, 'seconds': 0.2756904999987455, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,10275.519710000002,1556.396673148149,0.3207665000081761,0.435589999993681
"[{'theta': array([-1659.64472825]), 'n_active': 1, 'beta1_train': -4535.796274767034, 'beta0_train': -4573.532041686239, 'beta1_val': -4576.8, 'beta0_val': -4576.8, 'selected_score': -4573.532041686239, 'evaluations': 20, 'seconds': 0.037922399991657585, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-5.60358945e+03,  4.12191039e-01, -7.82037544e+02,  1.62612447e+00,
       -2.61367432e+03,  7.64292639e-01]), 'n_active': 6, 'beta1_train': 36.91768069515538, 'beta0_train': -1079.2574132946095, 'beta1_val': -75.4450137192091, 'beta0_val': -390.66971422902554, 'selected_score': -1119.621475852303, 'evaluations': 275, 'seconds': 0.2904887999902712, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1556.396673148149,3375.70954009936,0.3284111999819288,0.4363673000043491
"[{'theta': array([-4428.78839018]), 'n_active': 1, 'beta1_train': -4294.00391159991, 'beta0_train': -4338.003729709093, 'beta1_val': -4230.199410900001, 'beta0_val': -4340.400000000001, 'selected_score': -4338.003729709093, 'evaluations': 20, 'seconds': 0.05629680000129156, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-1.00234117e+03,  8.16313180e-01, -1.13440388e+03,  1.66274692e+00,
       -4.97098291e+03, -9.95765789e-01]), 'n_active': 6, 'beta1_train': 1189.2555761444125, 'beta0_train': -54.84152535120553, 'beta1_val': -738.4653013448229, 'beta0_val': -800.0364155697224, 'selected_score': -132.05298606395013, 'evaluations': 275, 'seconds': 0.27336160000413656, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,3375.70954009936,1497.6253646432515,0.3296584000054281,0.4495360000000801
"[{'theta': array([-1868.06919339]), 'n_active': 1, 'beta1_train': -3836.643977237077, 'beta0_train': -3859.340889205058, 'beta1_val': -3800.8228725999998, 'beta0_val': -3860.3999999999996, 'selected_score': -3859.340889205058, 'evaluations': 50, 'seconds': 0.0786556999955792, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-4.17797066e+03,  1.00536845e+00, -7.63775531e+03, -1.47598092e-01,
       -2.32355794e+02, -4.23568589e-01]), 'n_active': 6, 'beta1_train': 3759.624290912412, 'beta0_train': 1410.9013630184809, 'beta1_val': 3671.358596853157, 'beta0_val': -611.0615578634347, 'selected_score': 1402.6378026377934, 'evaluations': 275, 'seconds': 0.26712720000068657, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1497.6253646432515,2670.547458703702,0.34578289999626577,0.4543002999998862
